#CLUSTER  dG_298.15K_[Eh] dH_298.15K_[Eh] dS_298.15K_[Eh/K]
1dma1malonic    -552.5784645569785  -552.5273786165766  0.00017134308368923275
2dma1malonic    -687.6470735140203  -687.5840585346081  0.00021135327658002378
3dma1malonic    -822.7125528088757  -822.6370531016     0.0002532272590158907 
1malonic1sa     -1117.626372667761  -1117.5743214828644 0.00017458052958755775
1dma1malonic1sa -1252.7199416222768 -1252.6561199517907 0.00021405893169906487
2dma1malonic1sa -1387.8100290689645 -1387.7364857130524 0.00024666562439041906
3dma1malonic1sa -1522.8820025806406 -1522.7968223352002 0.00028569594311713206
1malonic2sa     -1817.7533438933706 -1817.6885849143696 0.00021720267986283383
1dma1malonic2sa -1952.8576368068148 -1952.7827261272696 0.00025125165032725827
2dma1malonic2sa -2087.957929532496  -2087.872334181684  0.0002870882133561376 
3dma1malonic2sa -2223.0469248093145 -2222.9512275119073 0.00032097030825785307
1malonic3sa     -2517.8779634691177 -2517.8015726760036 0.0002562159755636732 
1dma1malonic3sa -2652.9920082753106 -2652.902968491686  0.000298640897617934  
2dma1malonic3sa -2788.098562372347  -2788.00054090935   0.00032876559784194594
